Name,Style,Brewery,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,ABV,Min IBU,Max IBU,number_of_reviews
Vesterbro Spontanale,Lambic - Traditional,Mikkeller ApS,2,2,0,0,2,10,0,2,0,0,1,3.857143,3.928571,3.892857,3.857143,3.892857,5.5,0.0,10.0,14
Vichtenaar,Sour - Flanders Red Ale,Brouwerij Verhaeghe,32,36,16,6,124,154,0,113,9,17,23,3.95202,3.997475,3.95202,4.0,4.0,5.1,10.0,25.0,198
Victor Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,24,35,12,16,109,64,1,78,26,15,39,3.865079,3.924603,3.960317,3.884921,3.813492,9.0,20.0,40.0,126
Victoria,Lager - Vienna,Grupo Modelo S.A. de C.V.,10,16,5,9,23,7,0,4,14,8,54,2.825843,3.157303,2.983146,3.011236,3.224719,4.0,15.0,30.0,89
Victoria Ale,Strong Ale - Belgian Pale,Allagash Brewing Company,16,30,16,14,83,43,1,72,21,19,19,3.90678,3.970339,3.974576,3.957627,3.940678,9.0,20.0,40.0,118
Victory At Sea - Barrel-Aged,Porter - Imperial,Ballast Point Brewing Company,3,78,63,61,56,8,0,13,12,42,156,4.308824,4.485294,4.426471,4.367647,4.367647,12.2,35.0,50.0,34
Victory At Sea - Coffee And Vanilla,Porter - Imperial,Ballast Point Brewing Company,12,99,23,72,73,5,1,7,25,45,128,4.29017,4.287335,4.234405,4.354442,4.183365,10.0,35.0,50.0,529
Victory Helles Lager,Lager - Helles,Victory Brewing Company,23,27,7,33,38,25,4,32,67,12,54,3.393846,3.418462,3.587692,3.616923,3.875385,4.8,18.0,25.0,325
Vienna Lager,Lager - Vienna,Devils Backbone Brewing Company,7,30,2,31,31,8,0,4,44,3,67,3.863636,4.0,3.909091,4.090909,4.181818,5.2,15.0,30.0,11
Vienna Red Lager,Lager - Vienna,Iron Hill Brewery & Restaurant,29,58,4,39,59,12,0,11,53,7,102,3.270833,3.666667,3.645833,3.666667,3.770833,4.4,15.0,30.0,24
Vienna Style Lager,Lager - Vienna,Sierra Nevada Brewing Co.,30,38,4,41,62,20,0,23,66,23,103,3.5,3.7,3.6,3.8,3.8,5.3,15.0,30.0,5
Vienna-Style Amber Lager,Lager - Vienna,Tommyknocker Brewery,26,46,10,33,70,29,1,30,46,8,84,3.055556,3.777778,3.111111,3.0,3.166667,5.5,15.0,30.0,9
Vigneronne,Lambic - Fruit,Brasserie Cantillon,37,30,7,10,103,143,3,145,22,3,26,4.168182,3.888636,4.081818,4.277273,4.134091,5.0,15.0,21.0,220
Village Reserve,California Common / Steam Beer,Short's Brewing Company,25,31,18,78,28,51,5,63,118,4,61,3.8,4.1,4.1,4.0,4.0,4.7,35.0,45.0,5
Vinyl,Lager - American Amber / Red,Magic Hat Brewing Company,19,38,6,34,50,10,6,11,59,8,107,3.321429,3.634454,3.489496,3.497899,3.558824,5.1,18.0,30.0,238
Vitus,Bock - Weizenbock,Bayerische Staatsbrauerei Weihenstephan,14,53,23,11,52,48,0,72,15,47,50,4.142541,4.146233,4.172083,4.260709,4.254062,7.7,15.0,35.0,677
Viven Blond,Blonde Ale - Belgian,Brouwerij Van Viven,14,27,9,21,51,41,3,57,44,19,28,3.875,3.5,3.75,3.875,3.875,6.1,15.0,30.0,4
Viven Porter / Viven Smoked Porter,Porter - Smoked,Brouwerij Van Viven,14,96,19,79,62,12,0,19,39,82,118,3.8,4.2,4.0,4.1,4.3,7.0,20.0,40.0,5
Volks Weizenbock,Bock - Weizenbock,Appalachian Brewing Company,9,58,19,18,71,35,0,50,20,57,49,3.774194,3.725806,3.758065,3.935484,3.822581,7.2,15.0,35.0,31
Voodoovator,Bock - Doppelbock,Atwater Block Brewery,15,89,25,62,127,18,2,60,48,4,165,3.404494,3.752809,3.373596,3.292135,3.407303,9.5,17.0,27.0,178
Vùdù,Wheat Beer - Dunkelweizen,Birrificio Italiano,10,40,7,8,53,19,0,41,19,16,70,4.045455,3.818182,3.909091,4.090909,4.181818,6.0,10.0,15.0,11
WRed Wheat,Wheat Beer - American Dark,Wild Rose Brewery & Taproom,19,52,5,38,65,21,1,11,58,8,155,3.210526,3.421053,3.289474,3.421053,3.526316,5.0,10.0,35.0,19
Wahoo White Beer,Wheat Beer - Witbier,Ballast Point Brewing Company,18,32,3,15,32,60,3,68,39,30,68,3.52193,3.438596,3.548246,3.600877,3.72807,4.5,10.0,20.0,114
Wailing Wench,Strong Ale - American,"Middle Ages Brewing Co., Ltd.",23,73,45,110,103,47,1,56,125,19,119,3.996689,4.17053,3.951987,3.993377,3.945364,8.0,40.0,100.0,302
Wailua Wheat,Wheat Beer - American Pale,Kona Brewing Co.,11,27,4,16,79,63,4,84,29,4,61,3.329268,3.251524,3.318598,3.355183,3.474085,5.4,10.0,35.0,328
Wake Up Dead,Stout - Russian Imperial,Left Hand Brewing Company,7,104,22,54,66,12,0,22,22,15,90,3.89,3.82,3.76,3.85,3.91,10.2,50.0,90.0,50
Wake-n-Bake Coffee Oatmeal Imperial Stout,Stout - Oatmeal,Terrapin Beer Company,13,107,23,114,78,10,0,10,47,21,209,4.224891,4.125546,4.147926,4.270742,4.166485,9.4,20.0,40.0,916
Warka Premium (Strong),Lager - European Strong,Browary Warka Sp. z o.o.,21,44,15,21,61,13,5,15,28,9,106,3.171717,3.545455,3.368687,3.383838,3.368687,6.5,15.0,40.0,99
Warlock,Stout - American Imperial,Southern Tier Brewing Company,3,50,13,20,37,1,2,68,9,52,76,3.625,4.125,3.875,4.0,4.0,8.6,50.0,80.0,4
Warped Speed Scotch Ale,Scotch Ale / Wee Heavy,Lake Louie Brewery Company,8,43,33,21,78,16,0,11,25,15,75,3.960265,4.016556,4.006623,4.07947,4.02649,7.2,25.0,35.0,151
Warsteiner Premium Dunkel,Lager - Munich Dunkel,Warsteiner Brauerei,14,57,2,48,49,10,0,8,38,10,100,3.293162,3.57265,3.374359,3.441026,3.62735,4.9,15.0,25.0,585
Warsteiner Premium Fresh,Low Alcohol Beer,Warsteiner Brauerei,22,23,17,46,18,15,2,5,65,2,57,2.451613,2.66129,2.612903,2.387097,2.580645,0.5,10.0,20.0,31
Warsteiner Premium Oktoberfest,Lager - Märzen / Oktoberfest,Warsteiner Brauerei,18,38,8,30,53,9,2,17,58,7,89,3.142424,3.3,3.324242,3.248485,3.551515,5.9,18.0,25.0,165
Wasatch Polygamy Porter,Porter - American,Utah Brewers Cooperative,9,72,3,39,38,5,4,3,21,9,87,3.217949,3.487179,2.940171,3.209402,3.316239,4.0,20.0,40.0,117
Wasatch The Devastator Double Bock,Bock - Doppelbock,Utah Brewers Cooperative,7,53,21,19,120,28,4,56,27,13,123,3.5,3.664384,3.568493,3.678082,3.643836,8.0,17.0,27.0,73
Washington's Porter,Porter - English,Yards Brewing Co.,13,73,6,56,87,22,0,27,24,13,139,3.705314,3.891304,3.73913,3.828502,3.801932,7.0,20.0,30.0,207
Waterkeeper Hefeweizen,Wheat Beer - Hefeweizen,SweetWater Brewing Company,15,36,6,15,21,21,0,47,26,25,40,3.75,3.946429,3.732143,3.660714,3.714286,5.7,10.0,15.0,28
Watou Tripel,Tripel,Brouwerij St. Bernardus NV,16,35,16,15,63,55,1,78,26,54,39,4.0,4.072052,3.99345,4.054585,4.010917,7.5,20.0,40.0,229
Wee Heavy,Scotch Ale / Wee Heavy,AleSmith Brewing Company,6,40,61,30,98,10,0,34,32,17,100,4.189944,4.104749,4.181564,4.256983,4.094972,10.0,25.0,35.0,358
Wee Heavy,Scotch Ale / Wee Heavy,Belhaven Brewery Company Ltd.,11,46,25,18,83,13,0,15,24,13,93,3.906872,4.081374,3.993671,4.153707,4.060579,6.5,25.0,35.0,553
Wee Heavy - Barrel-Aged,Scotch Ale / Wee Heavy,AleSmith Brewing Company,8,80,123,11,93,16,0,30,11,35,171,4.427711,3.951807,4.198795,4.36747,4.168675,9.5,25.0,35.0,83
Wee Heavy Scotch Style Ale,Scotch Ale / Wee Heavy,The Duck-Rabbit Craft Brewery,7,55,57,11,81,31,0,39,20,1,96,3.958175,3.910646,3.914449,3.925856,3.773764,8.0,25.0,35.0,263
Wee Heavy-er Scotch Style Ale,Scotch Ale / Wee Heavy,French Broad Brewing Co.,13,62,32,23,110,33,0,37,25,13,113,3.403061,3.734694,3.47449,3.479592,3.576531,7.0,25.0,35.0,98
Wee Mac,Scottish Ale,Sun King Brewing Company,7,28,4,10,42,8,0,10,16,7,72,3.509259,3.666667,3.444444,3.574074,3.666667,5.3,9.0,25.0,54
Weekapaug Gruit,Gruit / Ancient Herbed Ale,Magnolia Pub & Brewery,4,23,9,12,24,16,0,24,74,35,20,4.375,4.0,4.1875,4.4375,4.25,5.8,0.0,0.0,8
Weiherer Rauch,Lager - Rauchbier,Brauerei Gasthof Kundmüller,11,29,8,19,24,13,0,9,24,54,27,3.730769,3.730769,3.307692,3.5,3.461538,5.3,20.0,30.0,13
Weiss Principal Imperial Hefe,Bock - Weizenbock,Peak Organic Brewing Company,16,46,35,79,32,85,0,91,97,42,35,3.670732,4.012195,3.52439,3.341463,3.5,8.6,15.0,35.0,41
Weissbier Kristallklar,Wheat Beer - Kristallweizen,Paulaner Brauerei GmbH & Co. KG,12,32,7,9,25,24,0,49,11,27,54,3.480769,3.653846,3.288462,3.365385,3.519231,5.2,10.0,15.0,26
Weisse Alkoholfrei,Low Alcohol Beer,Brauerei Gebrüder Maisel GmbH & Co.,4,8,7,3,12,3,0,7,4,2,15,2.5,4.0,2.0,2.0,2.0,0.2,10.0,20.0,1
Weisse Dunkel,Wheat Beer - Dunkelweizen,Brauerei Gebrüder Maisel GmbH & Co.,17,76,9,15,71,38,0,64,13,40,111,3.666667,3.833333,3.833333,3.666667,3.708333,5.4,10.0,15.0,12
Weisse Kristall,Wheat Beer - Kristallweizen,Brauerei Gebrüder Maisel GmbH & Co.,15,36,8,14,24,30,0,48,20,37,38,3.55,3.6625,3.55,3.525,3.725,5.1,10.0,15.0,40
Weisse Original,Wheat Beer - Hefeweizen,Brauerei Gebrüder Maisel GmbH & Co.,20,50,15,10,39,53,0,78,10,32,38,3.820175,3.868421,3.789474,3.890351,3.947368,5.4,10.0,15.0,114
Weisse Versa Wheat,Wheat Beer - Hefeweizen,Karbach Brewing Co.,15,37,19,18,23,48,1,76,21,25,33,4.222222,3.888889,4.5,4.5,4.388889,5.2,10.0,15.0,9
Weizen Bock,Bock - Weizenbock,Scuttlebutt Brewing Company,19,58,34,22,66,49,0,61,20,30,76,3.425,3.475,3.55,3.4,3.4,7.9,15.0,35.0,20
Weizenbock,Bock - Weizenbock,Mill Street Brew Pub,8,33,24,8,56,18,0,49,9,28,52,4.0,4.0,3.5,3.5,3.833333,7.5,15.0,35.0,3
Weizenbock,Bock - Weizenbock,Olde Hickory Brewery,15,37,47,19,48,41,0,62,28,46,57,3.444444,3.333333,3.5,3.444444,3.611111,8.0,15.0,35.0,9
Weizenbock,Bock - Weizenbock,Pennsylvania Brewing Company,11,69,28,16,81,22,0,77,14,56,89,4.036585,4.097561,3.97561,4.04878,3.939024,7.9,15.0,35.0,41
Weizenbock Grande Cuvée,Bock - Weizenbock,Les Trois Mousquetaires,8,63,60,19,181,59,0,119,16,40,108,3.826087,3.956522,4.043478,3.826087,3.652174,11.0,15.0,35.0,23
Weltenburger Hefe-Weissbier Dunkel,Wheat Beer - Dunkelweizen,Klosterbrauerei Weltenburg,14,51,11,17,33,30,1,44,12,31,92,3.461538,3.974359,3.474359,3.358974,3.564103,5.3,10.0,15.0,39
Weltenburger Kloster Asam-Bock,Bock - Doppelbock,Klosterbrauerei Weltenburg,6,67,22,30,102,11,1,42,18,9,148,4.024715,4.098859,4.057034,4.161597,4.091255,6.9,17.0,27.0,263
Weltenburger Kloster Barock Dunkel,Lager - Munich Dunkel,Klosterbrauerei Weltenburg,13,61,12,24,54,12,0,22,19,9,122,3.715686,3.926471,3.735294,3.852941,3.906863,4.7,15.0,25.0,102
Weltenburger Kloster Barock-Hell,Lager - Helles,Klosterbrauerei Weltenburg,33,48,10,32,51,55,0,44,51,11,72,3.720339,3.872881,3.898305,3.90678,4.101695,5.6,18.0,25.0,59
Wendelinus Blonde,Blonde Ale - Belgian,Brasserie Meteor,16,40,19,26,94,44,0,52,41,36,71,3.7,3.533333,3.433333,3.466667,3.466667,6.8,15.0,30.0,15
Werewolf,Brown Ale - Belgian Dark,Rinkuškiai Alaus Darykloje,7,35,45,18,87,32,0,40,16,4,76,2.951923,3.278846,2.855769,2.903846,2.807692,8.2,15.0,25.0,52
Wernesgruner,Pilsner - German,Wernesgrüner Brauerei AG,18,11,5,25,14,6,5,6,38,2,43,3.27972,3.496503,3.363636,3.391608,3.625874,4.9,25.0,40.0,143
West Bank Pub Ale,Bitter - English,Minneapolis Town Hall Brewery,18,44,6,86,39,59,1,70,120,14,59,3.744444,3.888889,3.877778,3.766667,3.988889,4.8,20.0,35.0,45
West Coast IPA,IPA - Imperial,Green Flash Brewing Co.,19,31,14,97,44,65,0,76,139,9,45,4.256998,4.110031,4.0521,4.197512,4.107698,8.1,65.0,100.0,1286
West Coast Wheat Wine,Wheat Beer - Wheatwine,Baird Brewing Company / Fishmarket Taproom,18,45,33,37,96,63,0,81,32,7,70,3.791667,3.75,3.791667,3.666667,3.791667,10.5,45.0,85.0,12
Westmalle Trappist Dubbel,Dubbel,Brouwerij Westmalle,24,47,39,23,113,49,0,89,33,31,92,4.076998,4.181774,4.058967,4.146199,4.14425,7.0,15.0,30.0,1026
Westmalle Trappist Tripel,Tripel,Brouwerij Westmalle,13,53,30,26,53,25,0,56,36,37,37,4.196031,4.306755,4.25,4.308844,4.206128,9.5,20.0,40.0,1436
Westside Rye,Rye Beer,Boulevard Brewing Co.,26,50,11,35,45,30,2,31,46,27,141,3.5,3.5,4.0,4.0,4.0,5.2,10.0,80.0,1
Westy,California Common / Steam Beer,Sun King Brewing Company,7,2,2,11,5,5,0,6,12,1,8,3.75,4.0,4.125,4.125,4.0,6.7,35.0,45.0,4
Wet Willy Scotch Ale,Scotch Ale / Wee Heavy,New England Brewing Co.,12,66,73,17,122,26,1,39,15,18,103,3.980159,3.81746,3.896825,4.02381,3.892857,10.0,25.0,35.0,126
Wexford Irish Cream Ale,Cream Ale,Greene King / Morland Brewery,9,103,9,21,64,28,4,31,50,10,107,3.234328,3.991045,3.561194,3.259701,3.528358,5.0,10.0,22.0,335
Whale's Tale Pale Ale,Pale Ale - English,Cisco Brewers Inc.,5,21,2,39,29,26,0,27,50,7,54,3.620339,3.794915,3.705085,3.764407,3.840678,5.6,20.0,40.0,295
Wheat Ale,Wheat Beer - Witbier,Upland Brewing Company,21,32,14,15,25,71,0,78,33,38,77,3.496,3.496,3.556,3.524,3.876,4.5,10.0,20.0,125
Wheat Wine,Wheat Beer - Wheatwine,Portsmouth Brewery,6,58,47,21,135,84,0,88,26,14,96,3.967742,3.887097,4.064516,4.048387,4.008065,11.0,45.0,85.0,62
Whirlwind Witbier,Wheat Beer - Witbier,Victory Brewing Company,19,40,5,19,32,76,3,83,32,40,79,3.684008,3.524085,3.683044,3.709056,3.928709,5.0,10.0,20.0,519
Whistler Imperial Pils,Pilsner - Imperial,Karl Strauss Brewing Company,22,46,20,54,53,24,1,31,88,8,85,3.56,3.92,3.64,3.7,3.78,7.5,30.0,65.0,25
Whitbread Pale Ale,Pale Ale - English,Whitbread PLC,9,49,8,36,89,35,0,32,48,0,99,3.318182,3.693676,3.389328,3.326087,3.422925,5.7,20.0,40.0,253
White,Wheat Beer - Witbier,Alaskan Brewing Co.,20,31,8,20,36,52,0,57,36,25,24,3.407767,3.291262,3.451456,3.359223,3.495146,5.3,10.0,20.0,103
White,Wheat Beer - Witbier,Allagash Brewing Company,25,40,8,10,17,47,3,59,27,31,35,4.020246,4.029049,3.992958,4.128521,4.231954,5.1,10.0,20.0,1136
White Birch Belgian Style Pale Ale,Pale Ale - Belgian,White Birch Brewing,21,41,25,63,82,62,0,83,95,47,68,3.513333,3.546667,3.613333,3.586667,3.626667,6.4,20.0,30.0,75
White Birch Hooksett Ale,IPA - Belgian,White Birch Brewing,22,44,17,62,66,55,2,70,79,26,60,3.989362,4.106383,3.787234,3.893617,3.968085,7.7,50.0,80.0,47
White Birch Tavern Ale,Smoked Beer,White Birch Brewing,12,94,16,35,62,11,0,13,20,87,107,3.681818,3.772727,3.590909,3.909091,3.840909,8.0,20.0,30.0,22
White Gold,Wheat Beer - American Pale,Ithaca Beer Company,37,46,23,31,36,98,1,78,60,29,73,3.935185,4.080247,3.987654,3.987654,4.033951,8.0,10.0,35.0,162
White IPA,IPA - Belgian,Blue Point Brewing Company,30,46,14,76,30,61,0,77,115,56,36,4.208333,3.875,3.833333,3.916667,3.958333,6.0,50.0,80.0,12
White Oak,Wheat Beer - Wheatwine,The Bruery,7,60,85,7,99,49,0,68,7,48,110,4.063291,4.113924,4.012658,4.056962,3.892405,11.5,45.0,85.0,79
White Rascal,Wheat Beer - Witbier,Avery Brewing Company,6,22,7,9,7,38,1,46,19,23,27,3.672282,3.672282,3.597243,3.669219,3.810873,5.6,10.0,20.0,653
White Thai,Wheat Beer - Witbier,Westbrook Brewing Co.,24,43,7,28,28,94,4,98,56,76,38,3.866667,3.966667,4.2,4.0,3.933333,5.0,10.0,20.0,15
White Winter Brackett,Braggot,"White Winter Winery, Inc.",3,5,2,2,25,6,0,3,3,11,16,3.75,3.75,3.5,3.583333,3.083333,5.0,20.0,40.0,6
Whitsun Ale,Wheat Beer - American Pale,Arcadia Brewing Company,14,26,7,27,33,59,0,59,36,14,65,3.46,3.5275,3.475,3.4475,3.5225,6.0,10.0,35.0,200
Widmer Hefeweizen,Wheat Beer - Hefeweizen,Widmer Brothers Brewing Company,12,28,9,32,23,55,4,74,56,34,66,3.077689,3.450863,3.260292,3.142762,3.403054,4.9,10.0,15.0,753
Widow Maker Black Ale,IPA - Black / Cascadian Dark Ale,Keweenaw Brewing Company,12,42,4,31,24,14,0,2,23,8,64,3.264706,3.735294,3.352941,3.333333,3.617647,5.2,50.0,70.0,51
Wilco Tango Foxtrot,Brown Ale - American,Lagunitas Brewing Company,8,72,15,92,70,33,0,30,95,3,124,3.899329,4.000839,3.873322,3.924497,3.931208,7.85,25.0,45.0,596
Wild Devil,Brett Beer,Victory Brewing Company,31,42,15,83,43,133,0,66,104,14,27,3.943617,4.110638,3.832979,3.868085,3.771277,6.7,0.0,0.0,470
Wild Fire Wheat,Smoked Beer,Bootlegger's Brewery,4,16,4,7,14,25,0,31,7,63,45,3.464286,3.714286,3.535714,3.428571,3.535714,5.0,20.0,30.0,14
Wild Hop Organic Amber LagerGreen Valley Brewing Company (Crooked Creek),Lager - Vienna,Green Valley Brewing Company (Crooked Creek),24,40,8,48,34,20,0,12,63,4,58,3.014493,3.315217,3.057971,3.039855,3.228261,0.0,15.0,30.0,138
Wild Night Honey Cream Ale,Cream Ale,Swamp Head Brewery & Tasting Room,23,42,9,21,57,19,3,17,33,9,76,3.3125,3.65625,3.625,3.53125,3.65625,5.9,10.0,22.0,16
Wildfire Lager,Chile Beer,Fitger's Brewhouse,1,8,12,7,3,4,0,3,1,42,7,3.875,3.75,3.75,3.375,3.0,5.25,0.0,0.0,4
Willy Vanilly,Wheat Beer - American Pale,Alpine Beer Company,17,35,11,16,16,28,1,28,21,75,69,3.583333,3.458333,3.458333,4.0,4.0,5.5,10.0,35.0,12
Winged Nut,Wheat Beer - Dunkelweizen,Urban Chestnut Brewing Company,14,40,6,25,42,15,0,32,34,18,142,4.166667,3.75,3.916667,3.833333,3.916667,5.4,10.0,15.0,6
Winter Ale,Brown Ale - English,Weyerbacher Brewing Co.,14,38,9,23,70,11,0,23,16,22,86,3.41896,3.7263,3.426606,3.414373,3.525994,5.6,15.0,25.0,327
Winter Ale,Old Ale,Alaskan Brewing Co.,21,39,31,31,66,22,1,31,76,11,77,3.537954,3.612211,3.678218,3.686469,3.707921,6.4,30.0,65.0,303
Winter Ale,Scottish Ale,Brooklyn Brewery,15,43,24,33,88,26,0,25,35,14,109,3.585366,3.771951,3.696341,3.670732,3.771951,6.1,9.0,25.0,410
Winter Ale,Winter Warmer,St. Peter's Brewery Co Ltd,7,64,28,40,108,26,1,46,28,27,117,3.838415,3.829268,3.896341,3.95122,3.841463,6.5,35.0,50.0,164
Winter Ale,Winter Warmer,Summit Brewing Company,11,77,17,62,78,20,2,36,49,27,121,3.572917,3.889583,3.63125,3.7875,3.789583,6.1,35.0,50.0,240
Winter Bock,Bock - Doppelbock,Gordon Biersch Brewery Restaurant,5,59,14,18,91,10,0,20,14,16,113,3.657143,3.838095,3.752381,3.72381,3.747619,7.5,17.0,27.0,105
Winter Koninck,Brown Ale - Belgian Dark,Brouwerij De Koninck NV,5,45,24,15,100,31,0,40,15,43,51,3.382353,3.647059,3.463235,3.389706,3.477941,6.5,15.0,25.0,68
Winter Lager,Lager - Munich Dunkel,Sprecher Brewing Company,12,85,19,45,107,19,1,32,42,7,147,3.706522,3.875,3.76087,3.831522,3.847826,5.86,15.0,25.0,92
Winter Session Ale,Wheat Beer - American Dark,Peak Organic Brewing Company,26,46,5,100,55,40,0,54,113,3,112,3.738636,3.772727,3.545455,3.556818,3.579545,5.0,10.0,35.0,44
Winter Shredder,Winter Warmer,Cisco Brewers Inc.,15,37,24,35,46,19,0,23,45,67,74,4.125,3.875,3.875,3.75,4.0,8.8,35.0,50.0,4
Winter Skål,Lager - American Amber / Red,Capital Brewery,15,49,13,49,54,14,1,15,69,9,123,3.666667,3.77907,3.771318,3.794574,3.922481,5.8,18.0,30.0,129
Winter Solstice Seasonal Ale,Winter Warmer,Anderson Valley Brewing Company,6,31,26,9,68,7,0,20,8,53,82,3.769103,3.88289,3.812292,3.891196,3.848007,6.9,35.0,50.0,602
Winter Warmer,Old Ale,Lancaster Brewing Company,9,44,40,39,73,20,1,42,38,16,79,3.800725,3.822464,3.786232,3.865942,3.858696,8.9,30.0,65.0,138
Winter Warmer,Winter Warmer,Harpoon Brewery,6,34,26,27,49,20,1,26,27,130,70,3.388254,3.492659,3.084013,3.013866,3.020392,5.9,35.0,50.0,613
Winter Warmer,Winter Warmer,Rahr & Sons Brewing Company,9,67,31,46,67,11,0,24,24,28,100,3.603896,3.727273,3.597403,3.766234,3.876623,8.5,35.0,50.0,77
Winter Welcome AleSamuel Smith Old Brewery (Tadcaster),Winter Warmer,Samuel Smith Old Brewery (Tadcaster),17,55,18,49,65,22,1,30,69,30,95,3.499017,3.79646,3.664208,3.665192,3.748771,6.0,35.0,50.0,1017
Winter Wheat,Wheat Beer - American Dark,Franconia Brewing Company,1,13,4,6,22,10,0,9,6,10,33,3.5,3.642857,3.357143,3.142857,3.142857,0.0,10.0,35.0,7
Winter Wheat,Wheat Beer - American Dark,"Middle Ages Brewing Co., Ltd.",3,8,2,0,9,8,0,3,0,6,13,3.8,4.0,3.7,3.5,3.8,6.5,10.0,35.0,5
Winter Wonder Lager,Bock - Eisbock,Kuhnhenn Brewing Company,8,66,78,25,175,46,0,88,16,27,130,3.960526,3.776316,4.0,3.888158,3.697368,13.0,25.0,35.0,76
Winter-Bock,Bock - Doppelbock,Einbecker Brauhaus AG,9,54,27,39,94,17,0,54,44,7,92,3.854167,4.041667,3.833333,3.875,3.833333,7.5,17.0,27.0,24
Winterbock,Bock - Traditional,Atwater Block Brewery,13,44,24,39,91,27,0,33,41,13,110,3.305556,3.722222,3.296296,3.074074,3.064815,7.5,20.0,30.0,54
Winterbraun,Winter Warmer,Lost Coast Brewery and Cafe,4,74,35,52,77,17,2,29,37,27,126,3.678218,3.782178,3.762376,3.809406,3.80198,8.0,35.0,50.0,202
Wisconsin Amber,Lager - American Amber / Red,Capital Brewery,36,35,6,33,69,24,0,21,38,8,103,3.549383,3.728395,3.675926,3.651235,3.790123,5.2,18.0,30.0,162
Wisconsin Belgian Red,Fruit and Field Beer,New Glarus Brewing Company,22,34,8,9,81,67,0,137,16,6,32,4.412228,4.121671,4.227603,4.434019,4.236683,4.0,5.0,45.0,826
Witkap Pater Singel / Stimulo,Pale Ale - Belgian,Brouwerij Slaghmuylder,45,42,18,28,70,99,2,100,56,35,43,3.7275,3.8925,3.6925,3.695,3.875,6.0,20.0,30.0,200
Witte Wheat Ale,Wheat Beer - Witbier,Brewery Ommegang,37,36,9,23,21,75,1,77,37,34,41,3.713526,3.799392,3.718085,3.75076,3.956687,5.2,10.0,20.0,658
Wizard's Winter Ale,Strong Ale - English,"Middle Ages Brewing Co., Ltd.",15,53,32,46,59,32,0,35,54,25,77,3.515306,3.744898,3.530612,3.55102,3.581633,6.3,40.0,60.0,98
Wolters Pilsener,Pilsner - German,Hofbrauhaus Wolters GmbH,17,21,2,38,17,4,4,8,56,4,44,3.232143,3.607143,3.580357,3.375,3.678571,4.9,25.0,40.0,56
Wood Ya Honey,Wheat Beer - Wheatwine,Jackie O's Pub & Brewery,9,75,89,11,124,11,2,27,11,27,170,4.02,3.92,4.04,4.2,3.84,12.0,45.0,85.0,25
Wooden Hell,Barleywine - English,Flossmoor Station Restaurant & Brewery,11,77,90,35,134,28,0,78,44,51,143,4.605263,4.177632,4.460526,4.605263,4.546053,9.5,40.0,60.0,76
Woodmaster,Brown Ale - English,Short's Brewing Company,9,49,49,18,158,25,0,38,28,15,152,3.833333,3.764368,3.787356,3.666667,3.574713,9.9,15.0,25.0,87
Woody Stout,Stout - English,Lost Rhino Brewing Company,11,59,57,40,39,7,0,6,15,21,108,3.0,4.0,3.0,4.0,4.0,6.8,20.0,40.0,1
Working For Tips,Gruit / Ancient Herbed Ale,Moonlight Brewing Company,15,61,8,50,45,10,0,13,85,25,76,3.882353,3.911765,3.823529,4.176471,3.794118,5.5,0.0,0.0,17
World Wide Stout,Stout - American Imperial,Dogfish Head Brewery,7,76,71,67,102,26,0,56,22,20,129,4.112301,4.11161,4.125777,4.183483,3.774015,18.0,50.0,80.0,1447
Worthington's White Shield,IPA - English,Museum Brewing Company / White Shield Brewery,25,44,10,58,48,46,1,46,96,17,82,3.821429,4.083333,3.857143,3.892857,3.928571,5.6,35.0,60.0,42
Wrasslers XXXX Stout,Stout - Irish Dry,The Porterhouse Brewing Company,36,87,19,86,54,13,2,13,56,22,123,3.705,4.015,3.72,3.76,3.75,5.0,30.0,40.0,100
WychCraft,Pale Ale - English,Wychwood Brewery Company Ltd,15,34,2,45,44,35,1,29,61,7,61,3.528351,3.726804,3.652062,3.634021,3.768041,4.5,20.0,40.0,194
X-Beer 33,Lager - European Strong,Minipivovar U Medvídků,1,33,38,9,68,24,0,27,6,1,36,3.423077,3.576923,3.038462,3.115385,2.923077,12.6,15.0,40.0,13
XB Bluebird Bitter,Bitter - English,Coniston Brewing Co. Ltd,31,51,2,64,55,73,0,66,82,6,69,3.614583,3.71875,3.458333,3.447917,3.59375,4.4,20.0,35.0,48
XO BeerBrasserie des Gabariers (L&L Cognac SA),Lager - European Strong,Brasserie Des Gabariers (L&L Cognac SA),17,26,53,18,75,19,0,43,19,12,43,3.439394,3.742424,3.212121,3.015152,2.969697,8.0,15.0,40.0,33
XS Old Crustacean,Barleywine - American,Rogue Ales,13,51,35,88,80,41,0,65,86,14,83,4.094595,4.024182,4.061166,4.064011,3.738265,11.5,60.0,100.0,703
XX Bitch Creek,Bitter - English Extra Special / Strong Bitter (ESB),Grand Teton Brewing Co.,11,89,27,111,86,32,0,40,115,13,169,3.886364,4.068182,3.909091,3.909091,3.840909,7.5,20.0,40.0,44
Yakima Glory,IPA - Black / Cascadian Dark Ale,Victory Brewing Company,10,54,17,103,52,43,0,61,103,10,85,3.911852,4.122963,3.945926,3.985185,3.877037,8.7,50.0,70.0,675
